2025-04-25 16:05:20, 学校心電図において、QRS波が小さく表示されることがある。どのような種類のフィルタリングが原因となるか。,筋電フィルター，ハムフィルターを使用した場合にはQRS振幅が10～15％程度小さくなる,70330,43
2025-04-25 16:08:53, 「左室高電位」と心電図に表示された場合、左室肥大の有無を判別するために、追加でどのような情報を確認すべきか,V1とV5のR波の振幅をあわせて35mm以上であることを確認する。体形などの影響がないか確認する。エコーで実際に左室肥大があるかどうかを確認する。レントゲンを撮影する。,213328,84
2025-04-25 16:11:02, 先天性QT延長症候群の児童が無症状でも運動制限を要することがある。その理由を述べよ。,普段は無症状でも、運動時に失神発作、心停止、突然死などの心事故が発生する可能性があるから。特に未成年者では競泳、潜水などは禁止する必要がある。,128747,71
2025-04-25 16:13:08, 「ブルガダ型」の心電図のタイプについて、それぞれの違いが分かるように説明せよ。,Brugada（ブルガダ）症候群は、12誘導心電図のV1からV2（V3）誘導における特徴的なST上昇と心室細動（VF）を主徴とする症候群です。ST上昇には上向きに凸のcoved型（Type 1）と下向きに凸のsaddle back型（Type 2）があります。,125443,130
2025-04-25 16:15:13, 特発性肺動脈性肺高血圧症（I/HPAH）が疑われた児童に対し、学校心臓検診でどのような心電図所見が参考となるか。,"心電図は，本症の早期診断上，感度，特異度ともに十分でないと報告されているが，小児PH患者の90％以上に心
電図異常を認め，実際にわが国のI/HPAHの約30％が学校心臓検診を契機に診断されている．右室高電位（右側胸部誘導V1のQ波ならびに高いR波や，左側胸部誘導V6の深いS波），右側胸部誘導（V1）・下方誘導（aVF）ST低下などの右室肥大性変化（strain pattern）を認める場合，明らかな右房負荷所見（II, III, aVF, V1のいずれかの誘導でP ≧ 0.3 mV）を認める場合には抽出する．",125416,257
2025-04-25 16:23:33, 不完全右脚ブロックと右軸偏位を伴う所見がある児童で心房中隔欠損症が疑われる。診断のために有用な追加検査について述べなさい。,"## 回答

不完全右脚ブロックと右軸偏位を伴う所見があり、心房中隔欠損症（ASD）が疑われる児童に対しては、**心臓超音波検査を積極的に施行**することが重要です（第2章　疾患別の管理 - 4.1　心房中隔欠損症）。これは、心臓超音波検査によってASDの欠損孔を直接確認できるため、診断の確定に不可欠です。

ASDの検出率は、心電図所見のみでは限界があるため、心臓超音波検査によって見逃しを避けるように努めるべきです（第2章　疾患別の管理 - 4.1　心房中隔欠損症）。近年では、一次検診から心臓超音波検査を導入している自治体も存在します。

心臓超音波検査で欠損孔が確認できない場合でも、右心系の容量負荷が確実にある場合は、unroofed coronary sinusなどの特殊なASD、または部分肺静脈還流異常症の可能性を考慮し、**小児循環器専門医への紹介**を検討してください（第2章　疾患別の管理 - 4.1　心房中隔欠損症）。

また、不完全右脚ブロックはASD患者の約20%ではV1誘導でrsR’パターンを示さない場合があるため、心電図所見だけで判断せず、他の所見と合わせて総合的に評価することが重要です（第2章　疾患別の管理 - 4.1　心房中隔欠損症）。
",40147,540
2025-04-25 16:24:12, 右側胸部誘導でST上昇が見られた場合、どのような疾患が疑われるか。,"右側胸部誘導（特にV1・V2）でST上昇が見られた場合、以下の疾患や病態が疑われます。

*   **心疾患:** 心筋虚血、心膜炎、心筋炎、心筋症（不整脈原性右室心筋症（ARVC）など）、心室瘤、心臓腫瘍、急性肺動脈梗塞などが考えられます。
*   **遺伝性不整脈:** ブルガダ症候群や早期再分極症候群（ERS）が疑われます。
*   **その他:** 高カリウム血症や低体温などの病態でもST上昇が見られることがあります。

ただし、健康な小児では右側胸部誘導におけるST上昇は正常亜型として認められることもあります。特に、失神やけいれんの既往、若年性心臓突然死の家族歴などがなければ、必ずしも病的な状態とは限りません。しかし、ブルガダ症候群との鑑別は重要です（第1章　学校心臓検診の現状と課題 - 1.3 《ST上昇》の《抽出基準》）。

学年が進むにつれて、男子生徒で右側胸部誘導におけるST上昇の頻度が高くなる傾向があります。",39033,420
2025-04-25 16:25:24, 児童の心電図で広範なST-T変化や異常なQ波が見られた際に心筋症を疑うべき理由と、鑑別のために役立つ追加検査について述べよ。,"児童の心電図で広範なST-T変化や異常なQ波が認められた場合、心筋症、特に心筋炎や拡張型心筋症（DCM）を疑うべきです。

**心筋症を疑う理由:**

*   **心筋炎:** 急性心筋炎では、心電図でST-T変化、異常Q波、脚ブロック、房室ブロック、心室期外収縮などの多彩な所見が短時間に変化しながら出現することがあります（第2章　疾患別の管理 - 3.5 心筋炎）。また、心筋炎は、感冒罹患中または罹患後に頻脈、不整脈、浮腫、呼吸困難、意識低下、失神、心拡大などの心不全症状を伴う場合があり、運動参加を見合わせ、循環器専門医の受診が必要となります（第2章　疾患別の管理 - 3.5 心筋炎）。
*   **拡張型心筋症（DCM）:** DCMの初期段階では、非特異的なST-T異常や左室肥大所見（左脚ブロック、QRS幅の拡大、ST低下、平坦T波）が認められることがあります（第2章　疾患別の管理 - 3.2《拡張型心筋症》）。

これらの所見は、心筋の炎症や機能不全を示唆するものであり、迅速な鑑別と適切な管理が重要です。

**鑑別のための追加検査:**

心電図所見に加えて、以下の検査を行うことで、心筋症の種類や重症度を評価し、鑑別診断を進めることができます。

*   **問診:** 胸痛、動悸、失神などの症状の有無を確認します。特に、突発的な症状は心筋炎の可能性を示唆します（第2章　疾患別の管理 - 3.5 心筋炎）。
*   **聴診:** 心音の微弱や奔馬調律の有無を確認します（第2章　疾患別の管理 - 3.5 心筋炎）。
*   **心エコー:** 心臓の壁運動、心室の大きさ、心機能などを評価します。心筋炎では心壁の肥厚や機能低下、DCMでは心室の拡大と機能低下が認められることがあります。
*   **血液検査:** 炎症反応（CRP、白血球数など）、心筋逸脱酵素（CK、トロポニンTなど）を測定します。これらの値の上昇は、心筋の炎症や損傷を示唆します。
*   **必要に応じて、心臓MRI検査:** 心筋の炎症や線維化の程度、心筋の活性能などをより詳細に評価することができます。

これらの検査結果を総合的に判断し、心筋症の種類を特定し、適切な治療計画を立てることが重要です。",72340,956
2025-04-25 16:26:05, 心電図自動診断で「QT延長」が出た児童について、手動再計測時に注意すべきことを述べよ。,"学校心臓検診において、心電図自動診断でQT延長が検出された児童について、手動再計測を行う際には、以下の点に注意が必要です。

QT間隔は、自動計測（微分法）と手動計測（接線法）で数値に差が出やすいことが知られています。特に自動計測ではT波終末部の決定方法が異なり、一般的に自動計測の方が長い値となる傾向があります（第1章、1.2）。そのため、自動計測でQT延長を検出した場合は、必ず接線法を用いた手動計測で再評価を行うことが推奨されています（第1章、1.2、第2章、2.1.2）。

手動計測を行う際には、自動計測と手動計測でQT間隔の決定方法が異なることを念頭に置き、T波の終末点を正確に判断することが重要です。自動計測で検出されたQT延長が、手動計測でも確認されるかどうかを慎重に評価してください。

また、QT延長の判断基準は、学年、性別、計測法、心拍数補正法によって異なりますが、いずれにおいてもQTcが450ms以上の場合、2次検診以降に抽出することが推奨されています（第1章、1.2）。
",41215,450
2025-04-25 16:27:28, 川崎病後に冠動脈病変が残る児童に対して、学校生活でどのような運動制限や管理指導が必要か、心エコーの所見との関係を踏まえて記述しなさい。,"川崎病後に冠動脈病変が残存する児童に対する学校生活における運動制限と管理指導は、病変の重症度によって異なり、心エコー検査の結果を基に慎重に判断する必要があります。以下に、心エコーの所見と関連付けながら、それぞれの病変群における管理指導について詳細を記述します。

**1. 冠動脈拡張・瘤の残存群**

この群は、心エコーで冠動脈の拡張や瘤が認められる症例であり、Zスコアによる評価が重要となります。抗血小板薬や抗凝固薬による治療を受けている場合があり、出血傾向に注意が必要です。学校生活においては、以下の点に注意した管理指導を行います。

*   **運動制限:** 激しい運動やコンタクトスポーツは避けるべきです。運動負荷によって瘤が破裂するリスクがあるため、運動の種類や強度について医師の指示を仰ぐ必要があります。
*   **生活指導:** 転倒や打撲に注意し、怪我をしないように保護者や教職員と連携して注意喚起を行います。
*   **薬物療法:** 薬物療法による副作用（出血傾向など）について、児童、保護者、教職員が理解し、適切な対応ができるように指導を行います。

**2. 冠動脈狭窄性病変群**

この群は、心エコーで冠動脈に狭窄性病変が認められる症例であり、重症度分類V群に該当します。

*   **重症度分類V（a）群：狭窄性病変（+），心筋虚血の所見（－）**
    *   **管理指導:** 巨大瘤がない場合は《管理指導区分》「E禁」とし、運動部活動への参加は原則禁止します。巨大瘤が残存している場合は《管理指導区分》「D」となりますが、発症1年経過後も変化が見られない場合は「E禁」も考慮されます。
*   **重症度分類V（b）群：狭窄性病変（+），心筋虚血の所見（+）または心筋梗塞の既往がある場合**
    *   **管理指導:** 運動制限が必要であり、運動部活動は禁止します。運動負荷検査や心筋虚血の評価などを行い、管理指導区分「A」～「D」を判断します。心筋梗塞の既往がある場合は、状態に応じて「A」～「E」とし、基本的には運動部活動を禁止します。

**3. 心エコーの所見と管理指導の関係**

心エコー検査は、冠動脈瘤や狭窄の程度、心筋の虚血の有無などを評価するために重要です。心エコーの所見に基づいて、運動負荷試験や心筋バイオマーカーの測定など、追加の検査を行うことで、より詳細な病状の把握と適切な管理指導が可能となります。

**その他**

*   定期的な心臓専門医による診察を受け、病状の変化をモニタリングすることが重要です。
*   児童、保護者、教職員が連携し、学校生活における安全管理体制を構築することが重要です。
*   抗血小板薬や抗凝固薬を使用している場合は、出血傾向に注意し、怪我をしないように指導を行うことが重要です。",82471,1201
